ts,market_id,market_title,deadline,user,bet_amount,outcome,odds_yes_estimate,date
2025-08-17 10:34:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x3dad16fe2bda2133078b8dd2afd178d210490b88,1.14,0,0.4642902393512472,2025-08-17
2025-08-17 10:42:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x25c7f4063cd82ecc890d0c249fdc03b6161ca227,7.26,1,0.4527132578723623,2025-08-17
2025-08-17 10:45:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x5529b5cfe36b3db03d09f97f3510fcaf6dcf3ddb,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 10:46:00,4,Ye IG ban this month?,2025-09-09,0x8a016c0c6410c84f0551e443b1392f2cb4973a91,2.2,0,0.4325433977623355,2025-08-17
2025-08-17 10:46:00,2,Travis album drop before Dec?,2025-09-24,0x7c423b14f72fac1076c31b42b15ffbd93c1d1c33,2.74,0,0.5160240811908913,2025-08-17
2025-08-17 10:47:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xbbfd2ae1948f108996229ef80d2f88e295d334ae,1.95,1,0.4527132578723623,2025-08-17
2025-08-17 10:48:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc07d933f8ae011cdb3f33524343fd6f2d0242f92,10.09,1,0.4642902393512472,2025-08-17
2025-08-17 10:54:00,4,Ye IG ban this month?,2025-09-09,0xae3c19bbe704a5b5c7ecfac3ef6b0c1fab7a681e,1.62,1,0.4325433977623355,2025-08-17
2025-08-17 11:01:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x94f30c787fea5f87c8c119483777009683855c35,2.4,1,0.4527132578723623,2025-08-17
2025-08-17 11:04:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x94f30c787fea5f87c8c119483777009683855c35,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 11:10:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xfb31a3ddafdb0dc1b91989205b7fadda4b715fcc,8.69,0,0.38569981116087926,2025-08-17
2025-08-17 11:11:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xbc06c7a5e91ed70f5241baa3258c9832cca40dcb,27.61,1,0.4527132578723623,2025-08-17
2025-08-17 11:13:00,4,Ye IG ban this month?,2025-09-09,0x01c25e936b6f56eea360cf08bf4d880564cafce4,1.0,0,0.4325433977623355,2025-08-17
2025-08-17 11:18:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xa11ecaa1b9d4418bdecef6e868b939f93b0c9ed2,2.41,0,0.4642902393512472,2025-08-17
2025-08-17 11:19:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x13c38cf534243b61a00b9df1756d7712a69121b3,1.0,0,0.4642902393512472,2025-08-17
2025-08-17 11:21:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x909166aa88c489e748c3afa164f0f5eb271da96c,2.41,0,0.4642902393512472,2025-08-17
2025-08-17 11:26:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x7c0300fa78b02690587e70a67f1fb9a2a5843797,41.58,1,0.38569981116087926,2025-08-17
2025-08-17 11:35:00,4,Ye IG ban this month?,2025-09-09,0x091cad52f173aa107363f435d4e66392a36bbe72,2.21,1,0.4325433977623355,2025-08-17
2025-08-17 11:36:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x04ab7c681809d006a7af3c197a33b424ee55cd37,3.55,1,0.4642902393512472,2025-08-17
2025-08-17 11:38:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x1d77cfe8bdf2d257bcb84263d25a31be1fe4016b,1.97,0,0.4642902393512472,2025-08-17
2025-08-17 11:43:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xb54526931b6857762bad051ad9906588404ff333,10.53,1,0.4642902393512472,2025-08-17
2025-08-17 11:43:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x48bfe32886da89ea438366ac6cd6dca145846dfe,1.0,0,0.38569981116087926,2025-08-17
2025-08-17 11:44:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xe7e61df2638763e0bf80b497e12ded95779b8b13,1.0,0,0.38569981116087926,2025-08-17
2025-08-17 11:48:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xfb8c7df37cd8fd5b787eb0f94965bba3d9c94ba0,12.58,1,0.4642902393512472,2025-08-17
2025-08-17 11:57:00,4,Ye IG ban this month?,2025-09-09,0x1aefc8482b814011e25ac7393484f2df4c43ea57,8.08,0,0.4325433977623355,2025-08-17
2025-08-17 12:01:00,2,Travis album drop before Dec?,2025-09-24,0xd361cdc8ffb1804cc5b1fa29b725b7a84fa3b36e,122.25,1,0.5160240811908913,2025-08-17
2025-08-17 12:07:00,2,Travis album drop before Dec?,2025-09-24,0x5b20968705a2a5947d92464f347122bba4075cbf,3.71,1,0.5160240811908913,2025-08-17
2025-08-17 12:11:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x39580e278452f01726a62911c657bd8a20978e35,1.85,0,0.4642902393512472,2025-08-17
2025-08-17 12:13:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x065e601b97d262d9eff8258878994cb6f6846e09,15.22,1,0.4642902393512472,2025-08-17
2025-08-17 12:20:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x25e715bc1f1c145df226048e7ff432db878281bd,13.23,0,0.4642902393512472,2025-08-17
2025-08-17 12:25:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x4a573d5f54bbabea98ce54394422e280c36926e0,1.13,1,0.4527132578723623,2025-08-17
2025-08-17 12:26:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x6528c87252e6df2701abab777abe3f1c5fb58a07,60.37,1,0.4642902393512472,2025-08-17
2025-08-17 12:28:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xe3cfea6a9bfbf3b261b5ca0ea638117bf6e8e08d,8.42,0,0.4527132578723623,2025-08-17
2025-08-17 12:31:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xb86d4e6cdedf342dd8eb1af7e51f43fd8c919f33,1.0,1,0.4527132578723623,2025-08-17
2025-08-17 12:34:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x7f7cedcbcb0ba9bbac2753b6a408e41295015fc1,1.95,1,0.38569981116087926,2025-08-17
2025-08-17 12:37:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x2532b88ce9f667a137dec69cde81ef30c70e55cb,11.97,0,0.4642902393512472,2025-08-17
2025-08-17 12:39:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x41edd014ae788ecdc9865f17727f07061ed31f5a,2.35,0,0.4642902393512472,2025-08-17
2025-08-17 12:41:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x2a1c8ddd4390eaaf828bb7ba085b7768d9f63644,4.99,0,0.4527132578723623,2025-08-17
2025-08-17 12:43:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xfc5b259ea5ab9757bbea8a275d1260e681a2890c,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 12:45:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x386e717caa9b95c7cc3eed3ad215d460e23b3c38,3.84,0,0.38569981116087926,2025-08-17
2025-08-17 12:45:00,4,Ye IG ban this month?,2025-09-09,0x53a32f58eff7b861386ea4cb914dbbfa0f23e1be,2.13,0,0.4325433977623355,2025-08-17
2025-08-17 12:46:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x3c8363ff57c77bb57049fd9e112e45d1ad923856,1.68,0,0.4527132578723623,2025-08-17
2025-08-17 12:47:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xe48aaaca73969de7da4698b675771a1dbb522524,1.0,0,0.4642902393512472,2025-08-17
2025-08-17 12:52:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xe116fa0e56b6b30e1e697121621002506708c8e3,2.16,0,0.38569981116087926,2025-08-17
2025-08-17 12:54:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x4d1da762abb5de786e3d7b5261c641ff1eeea8dc,5.9,0,0.38569981116087926,2025-08-17
2025-08-17 12:55:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xb69b01cdcc01ded6d8264e3ebeeca9208d0740ea,3.29,0,0.4527132578723623,2025-08-17
2025-08-17 12:58:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x13f849f4f55f978d5bb9c70eb4516f2e3c122142,2.4,0,0.4642902393512472,2025-08-17
2025-08-17 13:00:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xc91f0bfd6a0672dfd4e449f9044716f1153b66b9,3.19,0,0.38569981116087926,2025-08-17
2025-08-17 13:04:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc3b44b606ac1df4c4bc36ce8931f33eac90116bb,34.84,0,0.4642902393512472,2025-08-17
2025-08-17 13:04:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xb64107b5db2956562c712fc86407211db28b77e4,30.64,0,0.4642902393512472,2025-08-17
2025-08-17 13:07:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x69fe99c09d6bc6327e235f4127049693e94dfe7b,2.95,0,0.38569981116087926,2025-08-17
2025-08-17 13:08:00,4,Ye IG ban this month?,2025-09-09,0x4697c112250e17ea9d36efeccc12a74b7a21298e,1.0,1,0.4325433977623355,2025-08-17
2025-08-17 13:09:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x71e5c9ff5adc02cf69a4a286de67ea131876a760,1.34,0,0.4527132578723623,2025-08-17
2025-08-17 13:09:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x003d541c24fe2f0fe5114fb7a3eda80f5a312b9d,1.86,0,0.38569981116087926,2025-08-17
2025-08-17 13:15:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x215ac57ee21c275748dab94d7e3dbed2ad304497,3.14,1,0.4527132578723623,2025-08-17
2025-08-17 13:21:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x9e5c7ce1fc4a9af8cb5b817dc968f031d03afebb,5.77,1,0.4527132578723623,2025-08-17
2025-08-17 13:22:00,2,Travis album drop before Dec?,2025-09-24,0x3782a34a7d82faa507d89b49fb81a74bea9a6236,3.07,0,0.5160240811908913,2025-08-17
2025-08-17 13:23:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x0ef2d856c57c6f616c0ede0c5275cb01d635b7d1,1.83,1,0.4527132578723623,2025-08-17
2025-08-17 13:27:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x469b6bfccca7a0597c94c180c899971d3d149ee5,2.84,1,0.4527132578723623,2025-08-17
2025-08-17 13:29:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xaa9206344db5a5ce5363a7dc8d216ab0163c9199,1.0,1,0.38569981116087926,2025-08-17
2025-08-17 13:34:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x75dc3afca8ba8d7acb531db3d3471ae7231c8697,1.25,0,0.4642902393512472,2025-08-17
2025-08-17 13:39:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x2a7b9e0c75bb37bd2bea150e02cbc95ce0c79dae,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 13:40:00,2,Travis album drop before Dec?,2025-09-24,0x8e6624e8995af1922c6fb9dab1b72fa1c9e1acda,37.11,0,0.5160240811908913,2025-08-17
2025-08-17 13:45:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc0fad2f9194ad52e280ae8678beaa78c52b87350,5.01,1,0.4642902393512472,2025-08-17
2025-08-17 13:45:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xa11ecaa1b9d4418bdecef6e868b939f93b0c9ed2,1.0,1,0.4642902393512472,2025-08-17
2025-08-17 13:46:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x31722ba098440caffdea38510ec33a0ec5245963,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 13:48:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x502ae2ccad959e38f45793374f42d2383c93e60f,3.43,0,0.38569981116087926,2025-08-17
2025-08-17 13:54:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x58bd03942abc4fd4718557c69936878705066831,3.11,1,0.4527132578723623,2025-08-17
2025-08-17 13:59:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x95a7c53e0b9de242237076986d65e4e26df619a5,6.07,0,0.4527132578723623,2025-08-17
2025-08-17 14:00:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x469b6bfccca7a0597c94c180c899971d3d149ee5,1.0,0,0.4642902393512472,2025-08-17
2025-08-17 14:00:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x56fbeb489668649f08eece38c4686c198394b8c0,3.28,0,0.4527132578723623,2025-08-17
2025-08-17 14:01:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x3f4010640868506fe19301e4f2ff9fb02bec2590,13.51,1,0.4642902393512472,2025-08-17
2025-08-17 14:05:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xd41b573cc022d2e464a9a9a2bb45b9ffe1c0daf4,1.33,0,0.4642902393512472,2025-08-17
2025-08-17 14:06:00,4,Ye IG ban this month?,2025-09-09,0xd5436c078a1eca242f648fd1217a20d462bb04fe,1.0,1,0.4325433977623355,2025-08-17
2025-08-17 14:20:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x215ac57ee21c275748dab94d7e3dbed2ad304497,2.54,0,0.4527132578723623,2025-08-17
2025-08-17 14:21:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 14:25:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x0f62557fb147e576694f05d33405b5688fa4be53,3.02,0,0.38569981116087926,2025-08-17
2025-08-17 14:30:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xf5281581e9da39b7780e2c74125278935ea07c2d,8.07,0,0.4642902393512472,2025-08-17
2025-08-17 14:32:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xfe7afeed80009ffffb3adde639f8a2628fa6b657,2.11,1,0.38569981116087926,2025-08-17
2025-08-17 14:33:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xf889fd3883c052ffae4d9b31782452c0d13dd70d,2.28,0,0.38569981116087926,2025-08-17
2025-08-17 14:36:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x2532b88ce9f667a137dec69cde81ef30c70e55cb,3.71,0,0.4642902393512472,2025-08-17
2025-08-17 14:39:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x4697c112250e17ea9d36efeccc12a74b7a21298e,8.28,1,0.4642902393512472,2025-08-17
2025-08-17 14:40:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x26e878542870badbdb9b4fc596934c75ef3a7ebf,2.31,0,0.4527132578723623,2025-08-17
2025-08-17 14:44:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xbc066e0c6d675f94478b86de6d1548be93def2e3,2.12,0,0.4642902393512472,2025-08-17
2025-08-17 14:46:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x502ae2ccad959e38f45793374f42d2383c93e60f,1.37,1,0.4527132578723623,2025-08-17
2025-08-17 14:47:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x5c99c603169689be53ab23ccc3a31142568621d3,1.0,1,0.4642902393512472,2025-08-17
2025-08-17 14:57:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xf9a13a133bed4f356c8caad7d50a1a122e63e0b8,1.0,1,0.38569981116087926,2025-08-17
2025-08-17 14:58:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x7abc91ce95ddb6cef336e00a5219c94d46ff7ca4,5.58,0,0.4527132578723623,2025-08-17
2025-08-17 15:01:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xcffee5be1288e2a3cb4c1b56370ccddfd3c3f428,9.87,1,0.38569981116087926,2025-08-17
2025-08-17 15:01:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x9042df2b007b7042e8da6381aa0d8b8dbec0f22a,1.96,1,0.4642902393512472,2025-08-17
2025-08-17 15:02:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x6aba0f8fa8e8687c40452f848d7f17fe89eeda2e,3.16,1,0.4642902393512472,2025-08-17
2025-08-17 15:05:00,4,Ye IG ban this month?,2025-09-09,0x379ae1b8b4846e70aff2e10f5e6e7fac67d33c15,145.91,1,0.4325433977623355,2025-08-17
2025-08-17 15:05:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xb8cfc05e73490f923edcdd5a4960a7a44d5cd69e,1.0,1,0.4642902393512472,2025-08-17
2025-08-17 15:05:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x69335ee4bf5920142a205893f1c877ff7251147f,6.38,1,0.38569981116087926,2025-08-17
2025-08-17 15:12:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x499dae87bc3496da42832eb87c5f077de78b713b,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 15:14:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xe14119c3216e9f2271eaf7a82ce2fb44bed45596,22.57,1,0.4642902393512472,2025-08-17
2025-08-17 15:16:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x4369a9b2f45708fd0247de91d91988369eaf42b2,62.7,0,0.4642902393512472,2025-08-17
2025-08-17 15:21:00,4,Ye IG ban this month?,2025-09-09,0x99192c7034e52fe5db8f4574579a5c8add3aa292,1.0,1,0.4325433977623355,2025-08-17
2025-08-17 15:22:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x5ad39cb99c04df04e0e6cdd892c617f96d5efe4e,5.25,0,0.4527132578723623,2025-08-17
2025-08-17 15:26:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x9b8410b65859805e6314e31f9b6ddcbb783a7329,1.0,0,0.38569981116087926,2025-08-17
2025-08-17 15:30:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x7334b5d243f01a5b14b90a424617f2c3e5678bc8,13.35,1,0.38569981116087926,2025-08-17
2025-08-17 15:31:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc56c85f118964b8ccb91db0592378e928bb84c8b,5.84,0,0.4642902393512472,2025-08-17
2025-08-17 15:43:00,4,Ye IG ban this month?,2025-09-09,0xe47801cb13b0469f075e4c1e9a7ea44cab0c5b67,1.84,0,0.4325433977623355,2025-08-17
2025-08-17 15:44:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x4637ecb34e65fd54ce12c900a8d917cc672a9087,1.0,1,0.38569981116087926,2025-08-17
2025-08-17 15:45:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,10.97,0,0.38569981116087926,2025-08-17
2025-08-17 15:46:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xf2a02f7dc280a91c3f9e22d1b469fe259adee17a,1.5,0,0.4527132578723623,2025-08-17
2025-08-17 15:48:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x8d9d0f0856e90454314802cf64d26ba04f7720a7,3.42,0,0.38569981116087926,2025-08-17
2025-08-17 15:49:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x809b53dd543a39a118e15a6754568014d764ef04,1.0,1,0.38569981116087926,2025-08-17
2025-08-17 15:53:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xfaad38646c78b171781afd131de4ad8b0db02cbc,5.87,0,0.4642902393512472,2025-08-17
2025-08-17 16:09:00,2,Travis album drop before Dec?,2025-09-24,0x3dad16fe2bda2133078b8dd2afd178d210490b88,1.44,1,0.5160240811908913,2025-08-17
2025-08-17 16:30:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xc5a28fd3e87443519fa54900206060d9253f9f90,6.83,0,0.4527132578723623,2025-08-17
2025-08-17 16:32:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x38f72814f4f3600f532aba77ba62e3ddf86d2896,2.73,0,0.4527132578723623,2025-08-17
2025-08-17 16:33:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x33d6561806dd225e7f28248910d281fb0d92cb78,3.11,1,0.4642902393512472,2025-08-17
2025-08-17 16:33:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x69fe99c09d6bc6327e235f4127049693e94dfe7b,85.52,0,0.4527132578723623,2025-08-17
2025-08-17 16:34:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xd37e4a8357d17c7e3247fc0366f8bba8c3769a02,3.34,1,0.4527132578723623,2025-08-17
2025-08-17 16:36:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xe1f5b78325d5d4e56d31e39a9723fc37d556f007,1.0,1,0.4527132578723623,2025-08-17
2025-08-17 16:43:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xa6464035088690b1560e16afd61bea193758e9d1,1.0,1,0.4527132578723623,2025-08-17
2025-08-17 16:53:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x0f58fc778e556691bd87afdf421044acf0984ab1,46.07,1,0.38569981116087926,2025-08-17
2025-08-17 16:57:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xf51e140590e07c907668c3bea435cf478b0a7b7c,1.0,1,0.4527132578723623,2025-08-17
2025-08-17 17:01:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x0b08e8ecefb3f5111c5b5961f7e1688b8b3849ff,1.85,0,0.4642902393512472,2025-08-17
2025-08-17 17:02:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x19285c48c7b76c5b38dc0fa1ebea89f818ce5d70,1.0,1,0.38569981116087926,2025-08-17
2025-08-17 17:04:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x386e717caa9b95c7cc3eed3ad215d460e23b3c38,1.16,0,0.4527132578723623,2025-08-17
2025-08-17 17:05:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x5d628489953b01631c50ae8b02bc93dc055d58da,1.27,0,0.4642902393512472,2025-08-17
2025-08-17 17:10:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xbdcab34b9b4621bd7fa54baba3c3c95f0ba2a40c,8.89,0,0.38569981116087926,2025-08-17
2025-08-17 17:11:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xe47801cb13b0469f075e4c1e9a7ea44cab0c5b67,1.94,1,0.4642902393512472,2025-08-17
2025-08-17 17:11:00,4,Ye IG ban this month?,2025-09-09,0x01c25e936b6f56eea360cf08bf4d880564cafce4,1.0,0,0.4325433977623355,2025-08-17
2025-08-17 17:12:00,2,Travis album drop before Dec?,2025-09-24,0x003d541c24fe2f0fe5114fb7a3eda80f5a312b9d,4.49,0,0.5160240811908913,2025-08-17
2025-08-17 17:19:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,2.45,0,0.4527132578723623,2025-08-17
2025-08-17 17:24:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x599af6f569ffaee10765a15d0567000400c1d286,1.0,1,0.4642902393512472,2025-08-17
2025-08-17 17:25:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xf47424b3a982f5452dbe202e9f7013ed06c1450b,3.59,1,0.4642902393512472,2025-08-17
2025-08-17 17:32:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x48716f129714d62264bec5ad35278c934b353b28,1.0,0,0.38569981116087926,2025-08-17
2025-08-17 17:45:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x69fe99c09d6bc6327e235f4127049693e94dfe7b,4.54,0,0.38569981116087926,2025-08-17
2025-08-17 17:51:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x3fc4820c978f40dd02b518eae9f57e4dfe48ee71,5.45,0,0.4527132578723623,2025-08-17
2025-08-17 17:51:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x4893586ecb82efe638e1b9220e914ae6bb6ee3da,1.71,0,0.4527132578723623,2025-08-17
2025-08-17 17:59:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x499dae87bc3496da42832eb87c5f077de78b713b,1.58,0,0.4642902393512472,2025-08-17
2025-08-17 18:04:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x8cfdbab2cdb549bd14cd0a062019228cb1fdb835,1.98,0,0.4527132578723623,2025-08-17
2025-08-17 18:10:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x225d27e75089d9acaf833b201ed920b6104c271a,2.66,1,0.4527132578723623,2025-08-17
2025-08-17 18:14:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc91f1e79b5fa8ada13fbb86822630e1bd57bbb6e,2.52,0,0.4642902393512472,2025-08-17
2025-08-17 18:19:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x502ae2ccad959e38f45793374f42d2383c93e60f,8.06,0,0.4642902393512472,2025-08-17
2025-08-17 18:21:00,2,Travis album drop before Dec?,2025-09-24,0xb9d1fa8dbfc9deeaa2dbee09e56a212c1b93a285,6.17,1,0.5160240811908913,2025-08-17
2025-08-17 18:25:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x34c813a72dffa968f211316ad887f1ae5f1b1532,1.73,0,0.4642902393512472,2025-08-17
2025-08-17 18:27:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x065e601b97d262d9eff8258878994cb6f6846e09,2.03,0,0.38569981116087926,2025-08-17
2025-08-17 18:27:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x64895f3046f2a5112d35fc0df4b5d85e3bb96ced,6.54,1,0.4642902393512472,2025-08-17
2025-08-17 18:27:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x2798b8f10e84990521558638b6006e81ff09b271,5.69,1,0.4527132578723623,2025-08-17
2025-08-17 18:30:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,1.34,0,0.4642902393512472,2025-08-17
2025-08-17 18:34:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xc6498b53be82ff7ec39ce1d4ece88207d445d538,5.96,0,0.4642902393512472,2025-08-17
2025-08-17 18:36:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x3fc4820c978f40dd02b518eae9f57e4dfe48ee71,11.75,0,0.4642902393512472,2025-08-17
2025-08-17 18:39:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x1ad0af19b3868c69f121e99060631c4fdd9b67a3,17.09,0,0.4642902393512472,2025-08-17
2025-08-17 18:39:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x1cea5f1c7d37538c920e595a15065b2c10671244,1.0,0,0.4527132578723623,2025-08-17
2025-08-17 18:46:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xf852281dcf410199cbd71742efc2eea691282302,2.9,1,0.4642902393512472,2025-08-17
2025-08-17 18:46:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x8cfdbab2cdb549bd14cd0a062019228cb1fdb835,9.57,1,0.4642902393512472,2025-08-17
2025-08-17 18:47:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x31722ba098440caffdea38510ec33a0ec5245963,5.07,0,0.4642902393512472,2025-08-17
2025-08-17 18:48:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xe855e91264cef95f550082c53258f0d40f5011ec,12.9,1,0.38569981116087926,2025-08-17
2025-08-17 18:53:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x920be8182202ba1320e53a156e84147dc1b7939b,3.98,1,0.38569981116087926,2025-08-17
2025-08-17 19:00:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x80d8461105d9c1f4486dd81b74a6337113dc7d2e,9.97,1,0.4527132578723623,2025-08-17
2025-08-17 19:00:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xbb0621d34953808fc0cb86d7be5e57ba9221053c,24.23,1,0.4642902393512472,2025-08-17
